Manufacturer,Model,Age,Gender,Region,Sum,EV/Hybrid available,advertisement list API,(Ryvuss Query),link to list page of Encar.com,Unnamed: 10,Car type,Price,Country
Hyundai,Avante MD,25~29,M,Gyeonggi-do,986,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì•„ë°˜ë–¼._.Model.ì•„ë°˜ë–¼ MD.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì•„ë°˜ë–¼._.Model.ì•„ë°˜ë–¼ MD.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì•„ë°˜ë–¼._.Model.ì•„ë°˜ë–¼ MD.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Germany
Hyundai,Equus,40~44,M,Gyeonggi-do,472,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì—ì¿ ìŠ¤._.Model.ì—ì¿ ìŠ¤.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì—ì¿ ìŠ¤._.Model.ì—ì¿ ìŠ¤.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì—ì¿ ìŠ¤._.Model.ì—ì¿ ìŠ¤.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Germany
Hyundai,Equus(New),40~44,M,Gyeonggi-do,853,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì—ì¿ ìŠ¤._.Model.ì—ì¿ ìŠ¤(ì‹ í˜•_).)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì—ì¿ ìŠ¤._.Model.ì—ì¿ ìŠ¤(ì‹ í˜•_).)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì—ì¿ ìŠ¤._.Model.ì—ì¿ ìŠ¤(ì‹ í˜•_).))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,BIG,4354,Germany
Hyundai,GENESIS,40~44,M,Gyeonggi-do,1313,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì œë„¤ì‹œìŠ¤._.Model.ì œë„¤ì‹œìŠ¤.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì œë„¤ì‹œìŠ¤._.Model.ì œë„¤ì‹œìŠ¤.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì œë„¤ì‹œìŠ¤._.Model.ì œë„¤ì‹œìŠ¤.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Germany
Hyundai,GENESIS Coupe,35~39,M,Gyeonggi-do,550,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì œë„¤ì‹œìŠ¤._.Model.ì œë„¤ì‹œìŠ¤ ì¿ íŽ˜.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì œë„¤ì‹œìŠ¤._.Model.ì œë„¤ì‹œìŠ¤ ì¿ íŽ˜.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì œë„¤ì‹œìŠ¤._.Model.ì œë„¤ì‹œìŠ¤ ì¿ íŽ˜.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Germany
Hyundai,Genesis DH,35~39,M,Gyeonggi-do,1785,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì œë„¤ì‹œìŠ¤._.Model.ì œë„¤ì‹œìŠ¤ DH.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì œë„¤ì‹œìŠ¤._.Model.ì œë„¤ì‹œìŠ¤ DH.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì œë„¤ì‹œìŠ¤._.Model.ì œë„¤ì‹œìŠ¤ DH.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,BIG,3375,Germany
Hyundai,Grand Starex,40~44,M,Gyeonggi-do,1003,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ìŠ¤íƒ€ë ‰ìŠ¤._.Model.ê·¸ëžœë“œ ìŠ¤íƒ€ë ‰ìŠ¤.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ìŠ¤íƒ€ë ‰ìŠ¤._.Model.ê·¸ëžœë“œ ìŠ¤íƒ€ë ‰ìŠ¤.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ìŠ¤íƒ€ë ‰ìŠ¤._.Model.ê·¸ëžœë“œ ìŠ¤íƒ€ë ‰ìŠ¤.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Germany
Hyundai,Grandeur HG,35~39,M,Gyeonggi-do,2807,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.A._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ê·¸ëžœì €._.Model.ê·¸ëžœì € HG.)))),(And.Hidden.N._.(C.CarType.A._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ê·¸ëžœì €._.Model.ê·¸ëžœì € HG.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.A._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ê·¸ëžœì €._.Model.ê·¸ëžœì € HG.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,BIG,1984,Germany
Hyundai,Grandeur HG Hybrid,35~39,M,Gyeonggi-do,550,O,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.A._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ê·¸ëžœì €._.Model.ê·¸ëžœì € HG í•˜ì´ë¸Œë¦¬ë“œ.)))),(And.Hidden.N._.(C.CarType.A._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ê·¸ëžœì €._.Model.ê·¸ëžœì € HG í•˜ì´ë¸Œë¦¬ë“œ.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.A._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ê·¸ëžœì €._.Model.ê·¸ëžœì € HG í•˜ì´ë¸Œë¦¬ë“œ.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,BIG,1996,Germany
Hyundai,Grandeur IG,35~39,M,Gyeonggi-do,1715,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.A._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ê·¸ëžœì €._.Model.ê·¸ëžœì € IG.)))),(And.Hidden.N._.(C.CarType.A._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ê·¸ëžœì €._.Model.ê·¸ëžœì € IG.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.A._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ê·¸ëžœì €._.Model.ê·¸ëžœì € IG.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Germany
Hyundai,Grandeur IG Hybird,35~39,M,Gyeonggi-do,391,O,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.A._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ê·¸ëžœì €._.Model.ê·¸ëžœì € IG í•˜ì´ë¸Œë¦¬ë“œ.)))),(And.Hidden.N._.(C.CarType.A._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ê·¸ëžœì €._.Model.ê·¸ëžœì € IG í•˜ì´ë¸Œë¦¬ë“œ.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.A._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ê·¸ëžœì €._.Model.ê·¸ëžœì € IG í•˜ì´ë¸Œë¦¬ë“œ.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Germany
Hyundai,Grandeur New Luxury,40~44,M,Gyeonggi-do,504,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.A._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ê·¸ëžœì €._.Model.ê·¸ëžœì € ë‰´ ëŸ­ì…”ë¦¬.)))),(And.Hidden.N._.(C.CarType.A._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ê·¸ëžœì €._.Model.ê·¸ëžœì € ë‰´ ëŸ­ì…”ë¦¬.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.A._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ê·¸ëžœì €._.Model.ê·¸ëžœì € ë‰´ ëŸ­ì…”ë¦¬.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Germany
Hyundai,Grandeur TG,40~44,M,Gyeonggi-do,780,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.A._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ê·¸ëžœì €._.Model.ê·¸ëžœì € TG.)))),(And.Hidden.N._.(C.CarType.A._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ê·¸ëžœì €._.Model.ê·¸ëžœì € TG.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.A._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ê·¸ëžœì €._.Model.ê·¸ëžœì € TG.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Germany
Hyundai,i30,35~39,M,Gyeonggi-do,458,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.i30._.Model.i30.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.i30._.Model.i30.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.i30._.Model.i30.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Germany
Hyundai,i30 (PD),35~39,M,Gyeonggi-do,607,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.i30._.Model.i30 (PD_).)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.i30._.Model.i30 (PD_).)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.i30._.Model.i30 (PD_).))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Germany
Hyundai,i30(New),35~39,M,Gyeonggi-do,569,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.i30._.Model.i30(ì‹ í˜•_).)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.i30._.Model.i30(ì‹ í˜•_).)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.i30._.Model.i30(ì‹ í˜•_).))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,SMALL/COMPACT,1134,Korea
Hyundai,i40,35~39,M,Gyeonggi-do,536,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.i40._.Model.i40.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.i40._.Model.i40.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.i40._.Model.i40.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,MIDDLE,1624,Korea
Hyundai,LF Sonata,35~39,M,Gyeonggi-do,1458,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì˜ë‚˜íƒ€._.Model.LF ì˜ë‚˜íƒ€.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì˜ë‚˜íƒ€._.Model.LF ì˜ë‚˜íƒ€.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì˜ë‚˜íƒ€._.Model.LF ì˜ë‚˜íƒ€.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,MIDDLE,1568,Korea
Hyundai,LF Sonata Hybrid,30~34,M,Gyeonggi-do,612,O,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì˜ë‚˜íƒ€._.Model.LF ì˜ë‚˜íƒ€ í•˜ì´ë¸Œë¦¬ë“œ.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì˜ë‚˜íƒ€._.Model.LF ì˜ë‚˜íƒ€ í•˜ì´ë¸Œë¦¬ë“œ.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì˜ë‚˜íƒ€._.Model.LF ì˜ë‚˜íƒ€ í•˜ì´ë¸Œë¦¬ë“œ.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,MIDDLE,1858,Korea
Hyundai,Maxcruz,35~39,M,Gyeonggi-do,434,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ë§¥ìŠ¤í¬ë£¨ì¦ˆ._.Model.ë§¥ìŠ¤í¬ë£¨ì¦ˆ.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ë§¥ìŠ¤í¬ë£¨ì¦ˆ._.Model.ë§¥ìŠ¤í¬ë£¨ì¦ˆ.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ë§¥ìŠ¤í¬ë£¨ì¦ˆ._.Model.ë§¥ìŠ¤í¬ë£¨ì¦ˆ.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,SUV/RV,2338,Korea
Hyundai,New Grandeur XG,40~44,M,Gyeonggi-do,385,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.A._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ê·¸ëžœì €._.Model.ë‰´ ê·¸ëžœì € XG.)))),(And.Hidden.N._.(C.CarType.A._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ê·¸ëžœì €._.Model.ë‰´ ê·¸ëžœì € XG.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.A._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ê·¸ëžœì €._.Model.ë‰´ ê·¸ëžœì € XG.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Korea
Hyundai,New Tucson ix,35~39,M,Gyeonggi-do,440,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.íˆ¬ì‹¼._.Model.ë‰´ íˆ¬ì‹¼ ix.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.íˆ¬ì‹¼._.Model.ë‰´ íˆ¬ì‹¼ ix.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.íˆ¬ì‹¼._.Model.ë‰´ íˆ¬ì‹¼ ix.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,SUV/RV,1600,Korea
Hyundai,NF Sonata,40~44,M,Gyeonggi-do,427,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì˜ë‚˜íƒ€._.Model.NF ì˜ë‚˜íƒ€.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì˜ë‚˜íƒ€._.Model.NF ì˜ë‚˜íƒ€.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì˜ë‚˜íƒ€._.Model.NF ì˜ë‚˜íƒ€.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Korea
Hyundai,NF Sonata transform,40~44,M,Gyeonggi-do,614,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì˜ë‚˜íƒ€._.Model.NF ì˜ë‚˜íƒ€ íŠ¸ëžœìŠ¤í¼.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì˜ë‚˜íƒ€._.Model.NF ì˜ë‚˜íƒ€ íŠ¸ëžœìŠ¤í¼.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì˜ë‚˜íƒ€._.Model.NF ì˜ë‚˜íƒ€ íŠ¸ëžœìŠ¤í¼.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Korea
Hyundai,Santa Fe CM,40~44,M,Gyeonggi-do,867,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì‹¼íƒ€íŽ˜._.Model.ì‹¼íƒ€íŽ˜ CM.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì‹¼íƒ€íŽ˜._.Model.ì‹¼íƒ€íŽ˜ CM.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì‹¼íƒ€íŽ˜._.Model.ì‹¼íƒ€íŽ˜ CM.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,,,Korea
Hyundai,Santa Fe DM,35~39,M,Gyeonggi-do,1207,X,http://api.encar.com/search/car/list/premium?count=true&sr=|ModifiedDate|0|5&q=(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì‹¼íƒ€íŽ˜._.Model.ì‹¼íƒ€íŽ˜ DM.)))),(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì‹¼íƒ€íŽ˜._.Model.ì‹¼íƒ€íŽ˜ DM.)))),http://www.encar.com/dc/dc_carsearchlist.do?carType=kor&searchType=model&TG.R=A#!%7B%22action%22%3A%22(And.Hidden.N._.(C.CarType.Y._.(C.Manufacturer.í˜„ëŒ€._.(C.ModelGroup.ì‹¼íƒ€íŽ˜._.Model.ì‹¼íƒ€íŽ˜ DM.))))%22%2C%22toggle%22%3A%7B%7D%2C%22layer%22%3A%22%22%2C%22sort%22%3A%22ModifiedDate%22%2C%22page%22%3A1%2C%22limit%22%3A20%7D,,SUV/RV,2021,Korea
